C. elegans
Number of nodes: 4098
Number of edges: 106053
Simplified Graph:
Number of nodes: 4098
Number of edges: 91351
run time : 0.000 seconds
three node graphlet counts
((0, 1), (0, 1), (1, 1)) = 1735169
((0, 1), (0, 4), (1, 5)) = 14141
((0, 1), (0, 5), (1, 4)) = 19072
((0, 4), (0, 4), (5, 5)) = 29
((0, 5), (0, 5), (4, 4)) = 4754
((0, 4), (0, 5), (4, 5)) = 39
((0, 1), (0, 7), (1, 7)) = 623
((0, 5), (0, 7), (4, 7)) = 176
((0, 1), (0, 3), (1, 2)) = 635254
((0, 1), (0, 2), (1, 3)) = 438452
((0, 1), (0, 6), (1, 6)) = 5366
((0, 2), (0, 4), (3, 5)) = 3997
((0, 3), (0, 5), (2, 4)) = 379777
((0, 3), (0, 4), (2, 5)) = 8598
((0, 4), (0, 6), (5, 6)) = 115
((0, 5), (0, 6), (4, 6)) = 1998
((0, 3), (0, 7), (2, 7)) = 16555
((0, 2), (0, 7), (3, 7)) = 262
((0, 6), (0, 7), (6, 7)) = 63
((0, 2), (0, 2), (3, 3)) = 669957
((0, 3), (0, 3), (2, 2)) = 41552292
((0, 2), (0, 3), (2, 3)) = 573377
((0, 3), (0, 6), (2, 6)) = 365813
((0, 2), (0, 6), (3, 6)) = 7305
((0, 6), (0, 6), (6, 6)) = 1026
((1, 1), (1, 1), (1, 1)) = 15814
((1, 1), (1, 4), (1, 5)) = 751
((1, 4), (1, 4), (5, 5)) = 5
((1, 5), (1, 5), (4, 4)) = 236
((1, 4), (1, 5), (4, 5)) = 12
((4, 5), (4, 5), (4, 5)) = 1
((4, 4), (4, 5), (5, 5)) = 18
((1, 1), (1, 7), (1, 7)) = 18
((1, 5), (1, 7), (4, 7)) = 14
((1, 4), (1, 7), (5, 7)) = 1
((4, 7), (5, 7), (7, 7)) = 2
((1, 1), (1, 2), (1, 3)) = 7374
((1, 2), (1, 4), (3, 5)) = 75
((1, 2), (1, 5), (3, 4)) = 72
((1, 3), (1, 4), (2, 5)) = 31
((1, 3), (1, 5), (2, 4)) = 11203
((2, 5), (3, 5), (4, 4)) = 155
((2, 4), (3, 4), (5, 5)) = 100
((2, 4), (3, 5), (4, 5)) = 133
((1, 1), (1, 6), (1, 6)) = 100
((1, 4), (1, 6), (5, 6)) = 5
((1, 5), (1, 6), (4, 6)) = 99
((4, 5), (4, 6), (5, 6)) = 3
((4, 4), (5, 6), (5, 6)) = 2
((4, 6), (4, 6), (5, 5)) = 114
((1, 6), (1, 7), (6, 7)) = 1
((4, 6), (5, 7), (6, 7)) = 9
((4, 7), (5, 6), (6, 7)) = 4
((6, 7), (6, 7), (7, 7)) = 6
((1, 3), (1, 7), (2, 7)) = 332
((1, 2), (1, 7), (3, 7)) = 1
((2, 5), (3, 7), (4, 7)) = 9
((2, 7), (3, 4), (5, 7)) = 5
((2, 7), (3, 5), (4, 7)) = 349
((2, 4), (3, 7), (5, 7)) = 6
((2, 7), (3, 7), (7, 7)) = 9
((1, 2), (1, 2), (3, 3)) = 9605
((1, 2), (1, 3), (2, 3)) = 1166
((1, 3), (1, 3), (2, 2)) = 143999
((1, 2), (1, 6), (3, 6)) = 108
((1, 3), (1, 6), (2, 6)) = 1472
((1, 6), (1, 6), (6, 6)) = 24
((2, 4), (2, 5), (3, 3)) = 13148
((2, 2), (3, 4), (3, 5)) = 4502
((2, 3), (2, 4), (3, 5)) = 2123
((2, 3), (2, 5), (3, 4)) = 17
((2, 5), (3, 6), (4, 6)) = 64
((2, 6), (3, 5), (4, 6)) = 2446
((2, 4), (3, 6), (5, 6)) = 144
((2, 6), (3, 4), (5, 6)) = 21
((4, 6), (5, 6), (6, 6)) = 51
((2, 7), (2, 7), (3, 3)) = 12629
((2, 3), (2, 7), (3, 7)) = 82
